in Hz,Spectrum in dBA
4.730843E+03,-5.4601E+01
4.731033E+03,-5.6481E+01
4.731224E+03,-5.9941E+01
4.731415E+03,-6.2941E+01
4.731606E+03,-6.4361E+01
4.731796E+03,-7.0961E+01
4.731987E+03,-6.3861E+01
4.732178E+03,-5.9361E+01
4.732369E+03,-5.8281E+01
4.732559E+03,-5.7981E+01
4.732750E+03,-5.7841E+01
4.732941E+03,-5.8781E+01
4.733132E+03,-6.1161E+01
4.733322E+03,-6.3121E+01
4.733513E+03,-6.3001E+01
4.733704E+03,-6.2201E+01
4.733895E+03,-6.2241E+01
4.734085E+03,-6.4801E+01
4.734276E+03,-7.2221E+01
4.734467E+03,-7.1701E+01
4.734658E+03,-6.6441E+01
4.734848E+03,-6.5221E+01
4.735039E+03,-6.7701E+01
4.735230E+03,-7.8181E+01
4.735420E+03,-7.0161E+01
4.735611E+03,-6.3621E+01
4.735802E+03,-6.1081E+01
4.735993E+03,-6.0781E+01
4.736183E+03,-6.2281E+01
4.736374E+03,-6.4561E+01
4.736565E+03,-6.7381E+01
4.736756E+03,-6.3501E+01
4.736946E+03,-5.9761E+01
4.737137E+03,-5.8061E+01
4.737328E+03,-5.7081E+01
4.737519E+03,-5.7081E+01
4.737709E+03,-5.7961E+01
4.737900E+03,-5.7941E+01
4.738091E+03,-5.6161E+01
4.738282E+03,-5.3641E+01
4.738472E+03,-5.1681E+01
4.738663E+03,-5.0781E+01
4.738854E+03,-5.0581E+01
4.739045E+03,-5.0801E+01
4.739235E+03,-5.1361E+01
4.739426E+03,-5.2441E+01
4.739617E+03,-5.4041E+01
4.739808E+03,-5.6681E+01
4.739998E+03,-6.1641E+01
4.740189E+03,-6.9781E+01
4.740380E+03,-6.9761E+01
4.740571E+03,-6.4601E+01
4.740761E+03,-5.9561E+01
4.740952E+03,-5.6641E+01
4.741143E+03,-5.6461E+01
4.741334E+03,-5.8081E+01
4.741524E+03,-6.0061E+01
4.741715E+03,-6.2321E+01
4.741906E+03,-6.5101E+01
4.742097E+03,-6.6421E+01
4.742287E+03,-6.6341E+01
4.742478E+03,-6.7041E+01
4.742669E+03,-6.8461E+01
4.742860E+03,-6.7901E+01
4.743050E+03,-6.2521E+01
4.743241E+03,-5.7581E+01
4.743432E+03,-5.4721E+01
4.743622E+03,-5.3841E+01
4.743813E+03,-5.4181E+01
4.744004E+03,-5.4961E+01
4.744195E+03,-5.5821E+01
4.744385E+03,-5.6461E+01
4.744576E+03,-5.6581E+01
4.744767E+03,-5.7341E+01
4.744958E+03,-5.8941E+01
4.745148E+03,-6.0141E+01
4.745339E+03,-6.0801E+01
4.745530E+03,-6.2101E+01
4.745721E+03,-6.3381E+01
4.745911E+03,-6.2121E+01
4.746102E+03,-5.9361E+01
4.746293E+03,-5.7321E+01
4.746484E+03,-5.5881E+01
4.746674E+03,-5.4661E+01
4.746865E+03,-5.4421E+01
4.747056E+03,-5.5261E+01
4.747247E+03,-5.6681E+01
4.747437E+03,-5.8421E+01
4.747628E+03,-6.1161E+01
4.747819E+03,-6.4921E+01
4.748010E+03,-6.7801E+01
4.748200E+03,-6.8521E+01
4.748391E+03,-6.5461E+01
4.748582E+03,-6.0301E+01
4.748773E+03,-5.6781E+01
4.748963E+03,-5.5841E+01
4.749154E+03,-5.7561E+01
4.749345E+03,-6.1781E+01
4.749536E+03,-6.8521E+01
4.749726E+03,-6.5521E+01
4.749917E+03,-5.9081E+01
4.750108E+03,-5.7441E+01
4.750299E+03,-5.9521E+01
4.750489E+03,-6.2081E+01
4.750680E+03,-6.0921E+01
4.750871E+03,-6.0341E+01
4.751062E+03,-6.1041E+01
4.751252E+03,-6.0701E+01
4.751443E+03,-6.1361E+01
4.751634E+03,-6.4241E+01
4.751825E+03,-6.5881E+01
4.752015E+03,-6.4881E+01
4.752206E+03,-6.5581E+01
4.752397E+03,-6.9141E+01
4.752587E+03,-7.1001E+01
4.752778E+03,-7.1401E+01
4.752969E+03,-7.4421E+01
4.753160E+03,-7.0481E+01
4.753350E+03,-6.8081E+01
4.753541E+03,-6.7321E+01
4.753732E+03,-6.3161E+01
4.753923E+03,-5.9821E+01
4.754113E+03,-5.9461E+01
4.754304E+03,-6.0241E+01
4.754495E+03,-5.9461E+01
4.754686E+03,-5.8661E+01
4.754876E+03,-6.0921E+01
4.755067E+03,-6.8241E+01
4.755258E+03,-7.0741E+01
4.755449E+03,-6.8381E+01
4.755639E+03,-6.5581E+01
4.755830E+03,-6.1981E+01
4.756021E+03,-6.0401E+01
4.756212E+03,-5.8881E+01
4.756402E+03,-5.6661E+01
4.756593E+03,-5.5481E+01
4.756784E+03,-5.5561E+01
4.756975E+03,-5.6521E+01
4.757165E+03,-5.8721E+01
4.757356E+03,-6.4421E+01
4.757547E+03,-7.7401E+01
4.757738E+03,-6.3201E+01
4.757928E+03,-5.9021E+01
4.758119E+03,-5.7581E+01
4.758310E+03,-5.7921E+01
4.758501E+03,-6.0581E+01
4.758691E+03,-6.2381E+01
4.758882E+03,-5.8401E+01
4.759073E+03,-5.5801E+01
4.759264E+03,-5.4001E+01
4.759454E+03,-5.2541E+01
4.759645E+03,-5.2101E+01
4.759836E+03,-5.3421E+01
4.760027E+03,-5.6641E+01
4.760217E+03,-6.1261E+01
4.760408E+03,-6.4381E+01
4.760599E+03,-6.3481E+01
4.760789E+03,-6.1501E+01
4.760980E+03,-6.0381E+01
4.761171E+03,-5.9561E+01
4.761362E+03,-5.7961E+01
4.761552E+03,-5.5741E+01
4.761743E+03,-5.4541E+01
4.761934E+03,-5.4841E+01
4.762125E+03,-5.5421E+01
4.762315E+03,-5.5201E+01
4.762506E+03,-5.4761E+01
4.762697E+03,-5.4941E+01
4.762888E+03,-5.5441E+01
4.763078E+03,-5.6161E+01
4.763269E+03,-5.7321E+01
4.763460E+03,-5.8161E+01
4.763651E+03,-5.8701E+01
4.763841E+03,-6.0161E+01
4.764032E+03,-6.1521E+01
4.764223E+03,-6.0241E+01
4.764414E+03,-5.8441E+01
4.764604E+03,-5.8001E+01
4.764795E+03,-5.8821E+01
4.764986E+03,-6.0041E+01
4.765177E+03,-6.1041E+01
4.765367E+03,-6.3041E+01
4.765558E+03,-6.8461E+01
4.765749E+03,-7.6941E+01
4.765940E+03,-7.2981E+01
4.766130E+03,-7.1881E+01
4.766321E+03,-6.5301E+01
4.766512E+03,-5.8421E+01
4.766703E+03,-5.4341E+01
4.766893E+03,-5.2581E+01
4.767084E+03,-5.2161E+01
4.767275E+03,-5.2041E+01
4.767466E+03,-5.1741E+01
4.767656E+03,-5.1741E+01
4.767847E+03,-5.2541E+01
4.768038E+03,-5.3961E+01
4.768229E+03,-5.6061E+01
4.768419E+03,-5.9161E+01
4.768610E+03,-6.3581E+01
4.768801E+03,-7.0101E+01
4.768992E+03,-8.0621E+01
4.769182E+03,-7.7281E+01
4.769373E+03,-7.1701E+01
4.769564E+03,-6.5001E+01
4.769754E+03,-6.1721E+01
4.769945E+03,-6.1721E+01
4.770136E+03,-6.2681E+01
4.770327E+03,-6.2581E+01
4.770517E+03,-6.3681E+01
4.770708E+03,-6.5781E+01
4.770899E+03,-6.1001E+01
4.771090E+03,-5.8081E+01
4.771280E+03,-5.7361E+01
4.771471E+03,-5.7101E+01
4.771662E+03,-5.7141E+01
4.771853E+03,-5.9941E+01
4.772043E+03,-7.0961E+01
4.772234E+03,-6.7821E+01
4.772425E+03,-6.2621E+01
4.772616E+03,-5.9941E+01
4.772806E+03,-5.6821E+01
4.772997E+03,-5.4581E+01
4.773188E+03,-5.3401E+01
4.773379E+03,-5.3321E+01
4.773569E+03,-5.4261E+01
4.773760E+03,-5.5621E+01
4.773951E+03,-5.6941E+01
4.774142E+03,-5.9161E+01
4.774332E+03,-6.1981E+01
4.774523E+03,-6.0041E+01
4.774714E+03,-5.8081E+01
4.774905E+03,-5.8281E+01
4.775095E+03,-5.9361E+01
4.775286E+03,-6.0881E+01
4.775477E+03,-6.4901E+01
4.775668E+03,-6.5941E+01
4.775858E+03,-5.9461E+01
4.776049E+03,-5.6061E+01
4.776240E+03,-5.3981E+01
4.776431E+03,-5.2741E+01
4.776621E+03,-5.2241E+01
4.776812E+03,-5.2521E+01
4.777003E+03,-5.3921E+01
4.777194E+03,-5.6881E+01
4.777384E+03,-6.1481E+01
4.777575E+03,-6.6941E+01
4.777766E+03,-6.9281E+01
4.777956E+03,-6.7001E+01
4.778147E+03,-6.7381E+01
4.778338E+03,-7.3161E+01
4.778529E+03,-7.4481E+01
4.778719E+03,-6.7181E+01
4.778910E+03,-6.4041E+01
4.779101E+03,-6.3661E+01
4.779292E+03,-6.4561E+01
4.779482E+03,-6.5941E+01
4.779673E+03,-7.0141E+01
4.779864E+03,-7.8441E+01
4.780055E+03,-6.4901E+01
4.780245E+03,-6.1781E+01
4.780436E+03,-6.1741E+01
4.780627E+03,-6.1721E+01
4.780818E+03,-5.9581E+01
4.781008E+03,-5.8161E+01
4.781199E+03,-6.0341E+01
4.781390E+03,-6.7521E+01
4.781581E+03,-6.6381E+01
4.781771E+03,-6.1601E+01
4.781962E+03,-6.0301E+01
4.782153E+03,-5.9941E+01
4.782344E+03,-5.9841E+01
4.782534E+03,-6.1341E+01
4.782725E+03,-6.5921E+01
4.782916E+03,-7.0141E+01
4.783107E+03,-6.8761E+01
4.783297E+03,-6.2721E+01
4.783488E+03,-5.7461E+01
4.783679E+03,-5.4321E+01
4.783870E+03,-5.2261E+01
4.784060E+03,-5.1161E+01
4.784251E+03,-5.1301E+01
4.784442E+03,-5.2561E+01
4.784633E+03,-5.4481E+01
4.784823E+03,-5.6741E+01
4.785014E+03,-5.9281E+01
4.785205E+03,-6.0161E+01
4.785396E+03,-5.8781E+01
4.785586E+03,-5.8081E+01
4.785777E+03,-5.8301E+01
4.785968E+03,-5.8001E+01
4.786158E+03,-5.6761E+01
4.786349E+03,-5.5461E+01
4.786540E+03,-5.4521E+01
4.786731E+03,-5.4101E+01
4.786921E+03,-5.4161E+01
4.787112E+03,-5.4441E+01
4.787303E+03,-5.4961E+01
4.787494E+03,-5.6201E+01
4.787684E+03,-5.8901E+01
4.787875E+03,-6.4381E+01
4.788066E+03,-7.2541E+01
4.788257E+03,-6.3381E+01
4.788447E+03,-5.7461E+01
4.788638E+03,-5.3441E+01
4.788829E+03,-5.1081E+01
4.789020E+03,-5.0661E+01
4.789210E+03,-5.1801E+01
4.789401E+03,-5.3241E+01
4.789592E+03,-5.3701E+01
4.789783E+03,-5.3561E+01
4.789973E+03,-5.3421E+01
4.790164E+03,-5.3261E+01
4.790355E+03,-5.3101E+01
4.790546E+03,-5.2961E+01
4.790736E+03,-5.2721E+01
4.790927E+03,-5.2921E+01
4.791118E+03,-5.4761E+01
4.791309E+03,-5.8501E+01
4.791499E+03,-6.1561E+01
4.791690E+03,-6.3061E+01
4.791881E+03,-6.7641E+01
4.792072E+03,-7.4281E+01
4.792262E+03,-7.0781E+01
4.792453E+03,-7.5321E+01
4.792644E+03,-8.0741E+01
4.792835E+03,-7.6381E+01
4.793025E+03,-7.4001E+01
4.793216E+03,-6.4101E+01
4.793407E+03,-5.9981E+01
4.793598E+03,-5.8861E+01
4.793788E+03,-5.8441E+01
4.793979E+03,-5.8981E+01
4.794170E+03,-6.3441E+01
4.794361E+03,-7.2861E+01
4.794551E+03,-6.1781E+01
4.794742E+03,-5.7641E+01
4.794933E+03,-5.5641E+01
4.795123E+03,-5.4761E+01
4.795314E+03,-5.4901E+01
4.795505E+03,-5.6121E+01
4.795696E+03,-5.8161E+01
4.795886E+03,-6.0921E+01
4.796077E+03,-6.2861E+01
4.796268E+03,-6.0781E+01
4.796459E+03,-5.9301E+01
4.796649E+03,-5.9021E+01
4.796840E+03,-5.9721E+01
4.797031E+03,-6.2001E+01
4.797222E+03,-6.2981E+01
4.797412E+03,-5.8521E+01
4.797603E+03,-5.5721E+01
4.797794E+03,-5.5121E+01
4.797985E+03,-5.5721E+01
4.798175E+03,-5.7201E+01
4.798366E+03,-6.0261E+01
4.798557E+03,-6.7341E+01
4.798748E+03,-7.0961E+01
4.798938E+03,-6.6041E+01
4.799129E+03,-6.5661E+01
4.799320E+03,-6.7381E+01
4.799511E+03,-7.2661E+01
4.799701E+03,-8.1081E+01
4.799892E+03,-6.6521E+01
4.800083E+03,-6.3461E+01
4.800274E+03,-6.4981E+01
4.800464E+03,-6.5781E+01
4.800655E+03,-5.9501E+01
4.800846E+03,-5.3581E+01
4.801037E+03,-5.0301E+01
4.801227E+03,-4.9281E+01
4.801418E+03,-4.9461E+01
4.801609E+03,-4.9821E+01
4.801800E+03,-5.0621E+01
4.801990E+03,-5.3061E+01
4.802181E+03,-5.8381E+01
4.802372E+03,-6.6401E+01
4.802563E+03,-6.6041E+01
4.802753E+03,-6.3101E+01
4.802944E+03,-6.2701E+01
4.803135E+03,-6.3301E+01
4.803325E+03,-6.4821E+01
4.803516E+03,-7.2041E+01
4.803707E+03,-7.0101E+01
4.803898E+03,-6.2201E+01
4.804088E+03,-6.0261E+01
4.804279E+03,-5.9941E+01
4.804470E+03,-5.8521E+01
4.804661E+03,-5.6301E+01
4.804851E+03,-5.4801E+01
4.805042E+03,-5.4301E+01
4.805233E+03,-5.4461E+01
4.805424E+03,-5.5261E+01
4.805614E+03,-5.6601E+01
4.805805E+03,-5.7681E+01
4.805996E+03,-5.8141E+01
4.806187E+03,-5.8561E+01
4.806377E+03,-5.9041E+01
4.806568E+03,-5.9721E+01
4.806759E+03,-6.1561E+01
4.806950E+03,-6.4901E+01
4.807140E+03,-6.1961E+01
4.807331E+03,-5.8381E+01
4.807522E+03,-5.8361E+01
4.807713E+03,-6.0781E+01
4.807903E+03,-6.2841E+01
4.808094E+03,-6.3361E+01
4.808285E+03,-6.2641E+01
4.808476E+03,-5.9401E+01
4.808666E+03,-5.6021E+01
4.808857E+03,-5.4241E+01
4.809048E+03,-5.4241E+01
4.809239E+03,-5.5301E+01
4.809429E+03,-5.6761E+01
4.809620E+03,-5.9281E+01
4.809811E+03,-6.4861E+01
4.810002E+03,-6.6381E+01
4.810192E+03,-6.0301E+01
4.810383E+03,-5.8241E+01
4.810574E+03,-5.9021E+01
4.810765E+03,-5.9701E+01
4.810955E+03,-5.7941E+01
4.811146E+03,-5.6201E+01
4.811337E+03,-5.4601E+01
4.811528E+03,-5.3081E+01
4.811718E+03,-5.2501E+01
4.811909E+03,-5.3101E+01
4.812100E+03,-5.3901E+01
4.812290E+03,-5.3881E+01
4.812481E+03,-5.3301E+01
4.812672E+03,-5.3081E+01
4.812863E+03,-5.3781E+01
4.813053E+03,-5.5221E+01
4.813244E+03,-5.6441E+01
4.813435E+03,-5.6701E+01
4.813626E+03,-5.6521E+01
4.813816E+03,-5.6521E+01
4.814007E+03,-5.6741E+01
4.814198E+03,-5.7341E+01
4.814389E+03,-5.8901E+01
4.814579E+03,-6.1841E+01
4.814770E+03,-6.4921E+01
4.814961E+03,-6.5641E+01
4.815152E+03,-6.3721E+01
4.815342E+03,-6.2501E+01
4.815533E+03,-6.5721E+01
4.815724E+03,-7.2421E+01
4.815915E+03,-6.7101E+01
4.816105E+03,-6.7501E+01
4.816296E+03,-6.3021E+01
4.816487E+03,-5.8841E+01
4.816678E+03,-5.7061E+01
4.816868E+03,-5.6301E+01
4.817059E+03,-5.5401E+01
4.817250E+03,-5.5261E+01
4.817441E+03,-5.6741E+01
4.817631E+03,-5.7661E+01
4.817822E+03,-5.6721E+01
4.818013E+03,-5.6221E+01
4.818204E+03,-5.7041E+01
4.818394E+03,-5.8501E+01
4.818585E+03,-6.0101E+01
4.818776E+03,-6.1941E+01
4.818967E+03,-6.4121E+01
4.819157E+03,-6.7661E+01
4.819348E+03,-6.8861E+01
4.819539E+03,-6.4381E+01
4.819730E+03,-6.3841E+01
4.819920E+03,-6.7221E+01
4.820111E+03,-7.3661E+01
4.820302E+03,-7.4841E+01
4.820492E+03,-6.7761E+01
4.820683E+03,-6.4181E+01
4.820874E+03,-6.1941E+01
4.821065E+03,-6.0741E+01
4.821255E+03,-6.0441E+01
4.821446E+03,-5.9841E+01
4.821637E+03,-5.9701E+01
4.821828E+03,-6.1461E+01
4.822018E+03,-6.3881E+01
4.822209E+03,-6.4321E+01
4.822400E+03,-6.7821E+01
4.822591E+03,-7.5041E+01
4.822781E+03,-7.5081E+01
4.822972E+03,-6.6281E+01
4.823163E+03,-6.2701E+01
4.823354E+03,-6.0381E+01
4.823544E+03,-5.8441E+01
4.823735E+03,-5.6721E+01
4.823926E+03,-5.6021E+01
4.824117E+03,-5.7241E+01
4.824307E+03,-5.9781E+01
4.824498E+03,-6.2101E+01
4.824689E+03,-6.3761E+01
4.824880E+03,-6.2401E+01
4.825070E+03,-5.9701E+01
4.825261E+03,-5.9661E+01
4.825452E+03,-6.2281E+01
4.825643E+03,-6.6061E+01
4.825833E+03,-6.9581E+01
4.826024E+03,-7.0341E+01
4.826215E+03,-6.7821E+01
4.826406E+03,-6.5641E+01
4.826596E+03,-6.3181E+01
4.826787E+03,-6.0661E+01
4.826978E+03,-6.0141E+01
4.827169E+03,-6.1041E+01
4.827359E+03,-6.1381E+01
4.827550E+03,-6.1821E+01
4.827741E+03,-6.3921E+01
4.827932E+03,-6.8621E+01
4.828122E+03,-6.8441E+01
4.828313E+03,-6.2081E+01
4.828504E+03,-5.7961E+01
4.828694E+03,-5.5561E+01
4.828885E+03,-5.4261E+01
4.829076E+03,-5.3841E+01
4.829267E+03,-5.4081E+01
4.829457E+03,-5.4481E+01
4.829648E+03,-5.4761E+01
4.829839E+03,-5.5421E+01
4.830030E+03,-5.6761E+01
4.830220E+03,-5.7901E+01
4.830411E+03,-5.7841E+01
4.830602E+03,-5.7321E+01
4.830793E+03,-5.7301E+01
4.830983E+03,-5.7861E+01
4.831174E+03,-5.8721E+01
4.831365E+03,-5.8581E+01
4.831556E+03,-5.7621E+01
4.831746E+03,-5.8281E+01
4.831937E+03,-6.1601E+01
4.832128E+03,-6.2361E+01
4.832319E+03,-5.9601E+01
4.832509E+03,-5.7621E+01
4.832700E+03,-5.6021E+01
4.832891E+03,-5.5061E+01
4.833082E+03,-5.4861E+01
4.833272E+03,-5.4681E+01
4.833463E+03,-5.4561E+01
4.833654E+03,-5.4821E+01
4.833845E+03,-5.5161E+01
4.834035E+03,-5.5501E+01
4.834226E+03,-5.6621E+01
4.834417E+03,-5.9301E+01
4.834608E+03,-6.2201E+01
4.834798E+03,-6.0521E+01
4.834989E+03,-5.7741E+01
4.835180E+03,-5.5821E+01
4.835371E+03,-5.4761E+01
4.835561E+03,-5.4861E+01
4.835752E+03,-5.5961E+01
4.835943E+03,-5.6221E+01
4.836134E+03,-5.5081E+01
4.836324E+03,-5.4541E+01
4.836515E+03,-5.4901E+01
4.836706E+03,-5.5501E+01
4.836897E+03,-5.6221E+01
4.837087E+03,-5.7621E+01
4.837278E+03,-6.1041E+01
4.837469E+03,-6.6641E+01
4.837659E+03,-6.4041E+01
4.837850E+03,-6.1781E+01
4.838041E+03,-6.1861E+01
4.838232E+03,-6.2121E+01
4.838422E+03,-6.1041E+01
4.838613E+03,-5.9721E+01
4.838804E+03,-5.8881E+01
4.838995E+03,-5.9081E+01
4.839185E+03,-5.9061E+01
4.839376E+03,-5.8121E+01
4.839567E+03,-5.7141E+01
4.839758E+03,-5.6821E+01
4.839948E+03,-5.7501E+01
4.840139E+03,-5.8881E+01
4.840330E+03,-5.9061E+01
4.840521E+03,-5.6621E+01
4.840711E+03,-5.4441E+01
4.840902E+03,-5.3581E+01
4.841093E+03,-5.4121E+01
4.841284E+03,-5.6061E+01
4.841474E+03,-5.9461E+01
4.841665E+03,-6.6781E+01
4.841856E+03,-6.7721E+01
4.842047E+03,-5.9301E+01
4.842237E+03,-5.7961E+01
4.842428E+03,-5.9981E+01
4.842619E+03,-6.3021E+01
4.842810E+03,-6.5941E+01
4.843000E+03,-6.7981E+01
4.843191E+03,-6.2981E+01
4.843382E+03,-5.9661E+01
4.843573E+03,-5.8201E+01
4.843763E+03,-5.7101E+01
4.843954E+03,-5.6381E+01
4.844145E+03,-5.6021E+01
4.844336E+03,-5.5041E+01
4.844526E+03,-5.3361E+01
4.844717E+03,-5.2161E+01
4.844908E+03,-5.2061E+01
4.845099E+03,-5.2561E+01
4.845289E+03,-5.3021E+01
4.845480E+03,-5.3901E+01
4.845671E+03,-5.6521E+01
4.845861E+03,-6.2261E+01
4.846052E+03,-7.3381E+01
4.846243E+03,-9.9581E+01
4.846434E+03,-8.0381E+01
4.846624E+03,-7.8261E+01
4.846815E+03,-7.9141E+01
4.847006E+03,-7.0101E+01
4.847197E+03,-6.4101E+01
4.847387E+03,-6.0401E+01
4.847578E+03,-5.8741E+01
4.847769E+03,-5.8301E+01
4.847960E+03,-5.9241E+01
4.848150E+03,-6.3141E+01
4.848341E+03,-7.0241E+01
4.848532E+03,-6.2941E+01
4.848723E+03,-5.8381E+01
4.848913E+03,-5.6161E+01
4.849104E+03,-5.5621E+01
4.849295E+03,-5.5861E+01
4.849486E+03,-5.5841E+01
4.849676E+03,-5.5821E+01
4.849867E+03,-5.6761E+01
4.850058E+03,-5.8781E+01
4.850249E+03,-6.0481E+01
4.850439E+03,-6.0961E+01
4.850630E+03,-6.2761E+01
4.850821E+03,-6.4221E+01
4.851012E+03,-5.8881E+01
4.851202E+03,-5.6381E+01
4.851393E+03,-5.5641E+01
4.851584E+03,-5.5361E+01
4.851775E+03,-5.6521E+01
4.851965E+03,-6.1701E+01
4.852156E+03,-6.3301E+01
4.852347E+03,-5.6081E+01
4.852538E+03,-5.3101E+01
4.852728E+03,-5.2161E+01
4.852919E+03,-5.1941E+01
4.853110E+03,-5.1661E+01
4.853301E+03,-5.1581E+01
4.853491E+03,-5.2381E+01
4.853682E+03,-5.3881E+01
4.853873E+03,-5.5081E+01
4.854064E+03,-5.6021E+01
4.854254E+03,-5.7521E+01
4.854445E+03,-5.9061E+01
4.854636E+03,-6.1721E+01
4.854826E+03,-6.9061E+01
4.855017E+03,-7.8701E+01
4.855208E+03,-7.0241E+01
4.855399E+03,-6.7081E+01
4.855589E+03,-6.5661E+01
4.855780E+03,-6.6041E+01
4.855971E+03,-6.6301E+01
4.856162E+03,-6.4581E+01
4.856352E+03,-6.1161E+01
4.856543E+03,-5.8581E+01
4.856734E+03,-5.7961E+01
4.856925E+03,-5.8141E+01
4.857115E+03,-5.8381E+01
4.857306E+03,-5.9941E+01
4.857497E+03,-6.2561E+01
4.857688E+03,-6.3301E+01
4.857878E+03,-6.2741E+01
4.858069E+03,-6.4061E+01
4.858260E+03,-6.7401E+01
4.858451E+03,-7.0381E+01
4.858641E+03,-7.1161E+01
4.858832E+03,-6.8961E+01
4.859023E+03,-6.5061E+01
4.859214E+03,-6.2041E+01
4.859404E+03,-5.9761E+01
4.859595E+03,-5.7841E+01
4.859786E+03,-5.6281E+01
4.859977E+03,-5.5241E+01
4.860167E+03,-5.4761E+01
4.860358E+03,-5.4801E+01
4.860549E+03,-5.5161E+01
4.860740E+03,-5.5781E+01
4.860930E+03,-5.6301E+01
4.861121E+03,-5.6521E+01
4.861312E+03,-5.7001E+01
4.861503E+03,-5.8041E+01
4.861693E+03,-5.9241E+01
4.861884E+03,-5.9561E+01
4.862075E+03,-5.8901E+01
4.862266E+03,-5.8761E+01
4.862456E+03,-5.9601E+01
4.862647E+03,-6.2041E+01
4.862838E+03,-6.6621E+01
4.863028E+03,-7.3541E+01
4.863219E+03,-7.9061E+01
4.863410E+03,-6.6241E+01
4.863601E+03,-6.1301E+01
4.863791E+03,-5.8481E+01
4.863982E+03,-5.7541E+01
4.864173E+03,-5.8981E+01
4.864364E+03,-6.2041E+01
4.864554E+03,-6.2961E+01
4.864745E+03,-6.2681E+01
4.864936E+03,-6.2501E+01
4.865127E+03,-6.2441E+01
4.865317E+03,-6.3561E+01
4.865508E+03,-6.6421E+01
4.865699E+03,-6.9821E+01
4.865890E+03,-6.5421E+01
4.866080E+03,-5.9301E+01
4.866271E+03,-5.5761E+01
4.866462E+03,-5.4201E+01
4.866653E+03,-5.3201E+01
4.866843E+03,-5.2481E+01
4.867034E+03,-5.3041E+01
4.867225E+03,-5.5641E+01
4.867416E+03,-6.0341E+01
4.867606E+03,-6.4841E+01
4.867797E+03,-6.3041E+01
4.867988E+03,-5.9601E+01
4.868179E+03,-5.7421E+01
4.868369E+03,-5.7021E+01
4.868560E+03,-5.8981E+01
4.868751E+03,-6.0741E+01
4.868942E+03,-5.8281E+01
4.869132E+03,-5.6561E+01
4.869323E+03,-5.5881E+01
4.869514E+03,-5.6481E+01
4.869705E+03,-5.9041E+01
4.869895E+03,-5.9361E+01
4.870086E+03,-5.7061E+01
4.870277E+03,-5.6061E+01
4.870468E+03,-5.5921E+01
4.870658E+03,-5.5841E+01
4.870849E+03,-5.5701E+01
4.871040E+03,-5.5701E+01
4.871231E+03,-5.6221E+01
4.871421E+03,-5.6901E+01
4.871612E+03,-5.8161E+01
4.871803E+03,-6.1961E+01
4.871993E+03,-6.5081E+01
4.872184E+03,-5.9881E+01
4.872375E+03,-5.6461E+01
4.872566E+03,-5.4361E+01
4.872756E+03,-5.3001E+01
4.872947E+03,-5.2681E+01
4.873138E+03,-5.3281E+01
4.873329E+03,-5.4181E+01
4.873519E+03,-5.4961E+01
4.873710E+03,-5.5841E+01
4.873901E+03,-5.6981E+01
4.874092E+03,-5.7441E+01
4.874282E+03,-5.7381E+01
4.874473E+03,-5.8021E+01
4.874664E+03,-5.9781E+01
4.874855E+03,-6.1721E+01
4.875045E+03,-6.3021E+01
4.875236E+03,-6.3401E+01
4.875427E+03,-6.1641E+01
4.875618E+03,-5.8501E+01
4.875808E+03,-5.6201E+01
4.875999E+03,-5.4921E+01
4.876190E+03,-5.3641E+01
4.876381E+03,-5.2401E+01
4.876571E+03,-5.1601E+01
4.876762E+03,-5.1681E+01
4.876953E+03,-5.2781E+01
4.877144E+03,-5.4821E+01
4.877334E+03,-5.7841E+01
4.877525E+03,-6.1881E+01
4.877716E+03,-6.6461E+01
4.877907E+03,-6.7961E+01
4.878097E+03,-6.5101E+01
4.878288E+03,-6.1981E+01
4.878479E+03,-6.0201E+01
4.878670E+03,-5.9021E+01
4.878860E+03,-5.7741E+01
4.879051E+03,-5.7301E+01
4.879242E+03,-5.8441E+01
4.879433E+03,-6.1921E+01
4.879623E+03,-6.7941E+01
4.879814E+03,-6.5441E+01
4.880005E+03,-6.2881E+01
4.880195E+03,-6.4561E+01
4.880386E+03,-6.9401E+01
4.880577E+03,-6.9661E+01
4.880768E+03,-6.5481E+01
4.880958E+03,-6.1681E+01
4.881149E+03,-5.9501E+01
4.881340E+03,-5.8021E+01
4.881531E+03,-5.6681E+01
4.881721E+03,-5.6601E+01
4.881912E+03,-5.7621E+01
4.882103E+03,-5.6941E+01
4.882294E+03,-5.5461E+01
4.882484E+03,-5.5501E+01
4.882675E+03,-5.6501E+01
4.882866E+03,-5.7621E+01
4.883057E+03,-5.8861E+01
4.883247E+03,-6.0001E+01
4.883438E+03,-6.0381E+01
4.883629E+03,-6.1081E+01
4.883820E+03,-6.2821E+01
4.884010E+03,-6.2301E+01
4.884201E+03,-6.0961E+01
4.884392E+03,-5.9521E+01
4.884583E+03,-5.5981E+01
4.884773E+03,-5.2661E+01
4.884964E+03,-5.0801E+01
4.885155E+03,-5.0061E+01
4.885346E+03,-5.0001E+01
4.885536E+03,-5.0801E+01
4.885727E+03,-5.2861E+01
4.885918E+03,-5.6241E+01
4.886109E+03,-5.9301E+01
4.886299E+03,-5.8861E+01
4.886490E+03,-5.7881E+01
4.886681E+03,-5.8601E+01
4.886872E+03,-6.0441E+01
4.887062E+03,-6.2561E+01
4.887253E+03,-6.3761E+01
4.887444E+03,-6.1801E+01
